,item,code,firstCategory,FirstCategoryID,secondCategory,SecondCategoryID
6628,森马宽松显瘦短袖恤女夏季新款纯棉短袖粉色恤女小众设计感,,,,暂时保藏蔬菜,
6629,森马短裤女夏季宽松休闲裤新款小个子黑色直筒裤高腰显瘦裤子,,,,暂时保藏蔬菜,
6630,男士内衣套装夏装新款条装舒适弹力平角内裤男,,,,暂时保藏蔬菜,
6631,狗粮通用型斤装泰迪贵宾比熊博美金毛马小型犬幼犬成犬,,,,暂时保藏蔬菜,
6632,厨房收纳盒整理杂粮干果蔬菜水果冰箱透明塑料盒保鲜盒食品收纳筒,,,,暂时保藏蔬菜,
6633,厨房置物架蔬菜落地多层菜架子水果菜篮菜筐玩具零食收纳架收纳篮,,,,暂时保藏蔬菜,
6634,狗狗零食支整箱猫火腿肠泰迪吃训奖励补钙宠物香肠大礼包,,,,暂时保藏蔬菜,
6635,满减九蔬饼干整箱网红零食品散装口味蔬菜小包装休闲食品,,,,暂时保藏蔬菜,
6636,元任选件什锦果蔬脆片蔬菜干水果干混合装脱水即食秋葵脆袋装,,,,暂时保藏蔬菜,
6637,综合什锦果蔬脆片蔬菜干水果干零食混合装脱水即食香菇秋葵脆袋装,,,,暂时保藏蔬菜,
6638,满综合什锦果蔬脆片蔬菜干水果干混合装脱水即食秋葵脆袋装,,,,暂时保藏蔬菜,
6639,元任选件什锦果蔬脆片蔬菜干水果干混合装脱水即食秋葵脆袋装,,,,暂时保藏蔬菜,
6640,网红九蔬薄脆饼干嘎嘣脆蔬菜饼干咸味零食饼干小包装休闲食品,,,,暂时保藏蔬菜,
6641,网红九蔬薄脆饼干嘎嘣脆蔬菜饼干咸味小圆饼干零食小吃休闲食品,,,,暂时保藏蔬菜,
6642,厨房置物架落地式用品家用大全夹缝放蔬菜篮子菜筐玩具收纳架神器,,,,暂时保藏蔬菜,
6643,丘比沙拉汁焙煎芝麻口味大拌菜火锅调料汁蔬菜沙拉酱瓶,,,,暂时保藏蔬菜,
6644,清净园包饭酱蒜蓉辣酱韩式烤肉蘸料拌饭酱生菜烧烤蘸酱家商用,,,,暂时保藏蔬菜,
6645,百草味水果干大礼包网红零食蜜饯混合装芒果草莓休闲小吃,,,,暂时保藏蔬菜,
6646,金正干果机小型家用脱水机水果蔬菜烘干机宠物零食食物风干机食品,,,,暂时保藏蔬菜,
6647,荣事达绞肉机家用电动不锈钢多功能小型绞馅蒜蓉打肉碎肉搅拌机,,,,暂时保藏蔬菜,
6648,保鲜膜卷家用经济装瘦身瘦腿食品级商用蔬菜冷藏厨房美容院专用,,,,暂时保藏蔬菜,
6649,植护婴儿多功能食物剪宝宝辅食剪刀水果蔬菜碾碎器多功能便携盒装,,,,暂时保藏蔬菜,
6650,宝宝启蒙有声挂图发声幼儿童早教识字拼音学习神器字母表墙贴玩具,,,,暂时保藏蔬菜,
6651,新鲜水果小黄瓜斤整箱当季青瓜时令蔬菜山东旱生吃包邮,,,,暂时保藏蔬菜,
6652,百利瓶沙拉酱水果蔬菜青梅脂肪低脂家用芝麻酱料寿司油醋汁组合,,,,暂时保藏蔬菜,
6653,铁棍山药新鲜斤蔬菜小白嘴垆土姜薯紫色淮山药麻山药片包邮当季,,,,暂时保藏蔬菜,
6654,小土豆新鲜斤马铃薯农产品蔬菜红皮洋芋批发迷你黄心土豆,,,,暂时保藏蔬菜,
6655,铁指甲不锈钢指套蔬菜不伤手采摘器护甲套剥壳剥瓜果豆开橙子器,,,,暂时保藏蔬菜,
6656,宝宝图识物启蒙幼儿童早教书岁书籍撕不烂识字认物认知卡片,,,,暂时保藏蔬菜,
6657,水果沥水篮厨房家用塑料果蔬沥水收纳筐收纳篮蔬菜洗菜篮壁挂家居,,,,暂时保藏蔬菜,
6658,阳江刀具不锈钢厨房菜刀家用切片切菜刀切肉切水果多用刀厨刀,,,,暂时保藏蔬菜,
6659,综合什锦果蔬脆片蔬菜干水果干混合装脱水即食秋葵脆袋装孕妇零食,,,,暂时保藏蔬菜,
6660,甘福园水果玉米斤新鲜应季甜玉米棒生吃蔬菜粘糯整箱包邮,,,,暂时保藏蔬菜,
6661,新鲜甜玉米笋斤玉米芯仔蔬菜迷你嫩玉米棒水果玉米批发包邮,,,,暂时保藏蔬菜,
6662,春夏青春女装色彩蔬菜印花圆领恤,,,,暂时保藏蔬菜,
6663,冰箱收纳盒抽屉式鸡蛋盒食品冷冻盒厨房收纳保鲜蔬菜储物盒神器,,,,暂时保藏蔬菜,
6664,儿童过家家玩具厨房切蔬菜披萨切水果玩具套装男孩女孩蛋糕切切乐,,,,暂时保藏蔬菜,
6665,亨氏米粉月婴幼儿铁锌钙营养米糊婴儿辅食段段宝宝米粉,,,,暂时保藏蔬菜,
6666,蔬菜图案烧烤木串,,,,暂时保藏蔬菜,
6667,百草味九蔬薄脆饼干九种蔬菜饼干零食早餐小包装散装,,,,暂时保藏蔬菜,
6668,海润阳光婴幼儿童早教卡宝宝认知卡看图认物汽车水果蔬菜动物卡片,,,,暂时保藏蔬菜,
6669,亨氏婴儿辅食宝宝婴幼儿零食磨牙饼干钙铁锌儿童趣味动物饼干,,,,暂时保藏蔬菜,
6670,方广宝宝婴幼儿辅食三文鱼蔬菜面面条添加食盐含钙铁锌,,,,暂时保藏蔬菜,
6671,熊孩子香菇脆片包菇类制品脱水即食蔬菜干休闲零食小吃,,,,干制蔬菜,
6672,菇滋菇滋白玉菇脆即食蔬菜干脆营养小吃果蔬干蘑菇脆儿童健康零食,,,,干制蔬菜,
6673,莴笋干脱水蔬菜干菜农家自制干货菜类窝笋莴苣干特级贡菜,,,,干制蔬菜,
6674,橙子快跑脱水蔬菜干胡萝卜营养蔬菜方便面伴侣泡面混合蔬菜包,,,,干制蔬菜,
6675,唐妖秋葵干即食蔬菜干综合果蔬脆片零食包秋葵脆休闲食品,,,,干制蔬菜,
6676,秋浙甜豌豆脆克即食袋装果蔬脆蔬菜干蔬果干孕妇儿童零食,,,,干制蔬菜,
6677,万年青菜干农家自制嫩青菜干货脱水蔬菜炒菜煮粥泡面伴侣,,,,干制蔬菜,
6678,莲藕脆片脱水即食蔬菜干新鲜莲藕干制品孕妇休闲零食罐装,,,,干制蔬菜,
6679,邻格果蔬脆青刀豆包健康零食蔬菜干制品青刀豆即食果蔬办公,,,,干制蔬菜,
6680,广东农家自晒制白菜干青菜蔬菜干菜芯产特级梅菜煲汤干货,,,,干制蔬菜,
6681,品维果蔬脆片克什锦脆新鲜水果蔬菜制作南瓜潍坊寿光果干,,,,干制蔬菜,
6682,越南沙巴综合果蔬干蔬菜干菠萝蜜果干制品休闲网红零食,,,,干制蔬菜,
6683,新鲜莲藕脆片脱水即食蔬菜干莲藕干制品孕妇休闲零食袋装,,,,干制蔬菜,
6684,有机汇多维果蔬脆新鲜有机蔬菜干礼盒装盒,,,,干制蔬菜,
6685,莲藕脆片脱水即食蔬菜干新鲜莲藕干制品孕妇休闲零食罐装,,,,干制蔬菜,
6686,莲藕脆片脱水即食蔬菜干新鲜莲藕干制品孕妇休闲零食罐装,,,,干制蔬菜,
6687,莲藕脆片即食蔬菜干制品莲藕干果蔬干蔬菜脆果蔬脆孕妇零食一斤装,,,,干制蔬菜,
6688,莲藕脆片脱水即食蔬菜干新鲜莲藕干制品孕妇休闲零食罐装,,,,干制蔬菜,
6689,莲藕脆片脱水即食辣蔬菜干制品孕妇休闲香辣零食超值袋装,,,,干制蔬菜,
6690,莲藕脆好吃添加豆角水果制品菠萝蜜蔬菜干果蔬混合装小包装糖,,,,干制蔬菜,
6691,莲藕脆片脱水即食辣蔬菜干制品休闲香辣零食超值袋装,,,,干制蔬菜,
6692,莲藕脆片脱水即食辣蔬菜干制品孕妇休闲香辣零食超值袋装,,,,干制蔬菜,
6693,莲藕脆片脱水即食辣蔬菜干制品孕妇休闲香辣零食超值袋,,,,干制蔬菜,
6694,莲藕脆片脱水即食辣蔬菜干制品孕妇休闲香辣零食超值袋装,,,,干制蔬菜,
6695,休闲蔬菜干孕妇脆片即食袋装香辣制品优选超值脱水零食,,,,干制蔬菜,
6696,香菜干芫荽干脱水香菜干香菜叶脱水蔬菜方便调料香料调味料,,,,干制蔬菜,
6697,休闲蔬菜干孕妇脆片即食袋装香辣制品优选超值脱水零食,,,,干制蔬菜,
6698,莲藕脆片脱水即食辣蔬菜干制品休闲香辣零食超值袋装,,,,干制蔬菜,
6699,新鲜莲藕脆片脱水即食蔬菜干莲藕干制品孕妇休闲零食袋装,,,,干制蔬菜,
6700,莲藕脆片脱水即食辣蔬菜干制品孕妇休闲香辣零食超值袋装,,,,干制蔬菜,
6701,萝卜缨子干菜新货干萝卜叶青白萝卜叶农家自制脱水蔬菜干手工制作,,,,干制蔬菜,
6702,广东农家自晒制白菜干青菜蔬菜干菜芯产特级梅菜煲汤干货,,,,干制蔬菜,
6703,莲藕脆片脱水即食蔬菜干新鲜莲藕干制品孕妇休闲零食罐装,,,,干制蔬菜,
6704,莲藕脆片脱水即食辣蔬菜干制品休闲香辣零食超值袋装,,,,干制蔬菜,
6705,莲藕脆片脱水即食辣蔬菜干制品孕妇休闲香辣零食产超值袋装,,,,干制蔬菜,
6706,香辣脱水零食脆片袋装即食辣干制品蔬菜莲藕孕妇休闲超值,,,,干制蔬菜,
6707,莲藕脆片脱水即食辣蔬菜干制品孕妇休闲香辣零食超值袋,,,,干制蔬菜,
6708,莲藕脆片即食蔬菜干制品莲藕干果蔬干蔬菜脆果蔬脆孕妇零食一斤装,,,,干制蔬菜,
6709,休闲蔬菜干孕妇脆片即食袋装香辣制品优选超值脱水零食,,,,干制蔬菜,
6710,莲藕脆片脱水即食辣蔬菜干制品孕妇休闲香辣零食超值袋装,,,,干制蔬菜,
6711,莲藕脆好吃添加豆角水果制品菠萝蜜蔬菜干果蔬混合装小包装糖,,,,干制蔬菜,
6712,莲藕脆片脱水即食蔬菜干新鲜莲藕干制品孕妇休闲零食罐装,,,,干制蔬菜,
6713,九蔬饼干原味咸蛋黄饼干豚骨汤味九种疏菜饼轻薄酥脆代餐饼,,,,干制蔬菜,
6714,果仙多维晶制宝贝米饼蔬菜味磨牙棒饼干宝宝婴儿零食辅食,,,,干制蔬菜,
6715,九日牌味祖泡菜辣白菜罐头罐腌渍泡菜饭菜榨菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6716,长源寿司萝卜条寿司工具套装材料紫菜包饭食材金大根酸萝卜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6717,野田珐琅搪瓷密封罐双重盖米桶梅干腌渍桶泡菜坛子高汤锅,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6718,小伙子萝卜条整箱批发腌渍寿司韩式紫菜包饭寿司大根条,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6719,四川泡菜正宗老坛泡萝卜酸辣脆农家自制添加酸萝卜孕妇腌渍,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6720,酸菜袋切丝真空装酸白菜丝泡菜免洗乳酸菌牛奶腌渍,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6721,山家人咸菜卤菜腌渍蔬菜酱腌菜保鲜剂腌制蔬菜防腐剂食品级,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6722,四川泡菜老坛泡豇豆腌制酸豆角自制咸菜酸咸泡菜腌渍酸菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6723,味好美纯黑胡椒粉肉类水产炒菜腌渍蔬菜烹饪调味料,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6724,宏阳酱香海带丝开袋即食干货腌渍腌菜咸菜饭菜新鲜香辣凉拌海带,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6725,保鲜盒玻璃透明长方形密封盒冰箱专用家用食品收纳盒加热玻璃碗,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6726,致美斋香辣萝卜辣椒萝卜干泡菜腌渍酱菜饭菜红油萝卜丁,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6727,正版大厨经典淮扬菜款精心策划菜谱应时菜蔬江鲜糟味腌渍咸货余款菜品清淡风味面点厨师烹饪餐饮酒店家庭,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6728,四川碎米芽菜手工长条芽菜宜宾芽菜饭菜叶儿粑馅料烧白,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6729,腌渍罐腌菜缸腌制罐泡菜罐玻璃罐一夜渍浅渍传统泡菜坛,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6730,古龙食品精制豆豉罐头黑豆调味料爽口速食火锅食材酱豆腌渍菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6731,泡菜坛子一夜渍腌菜罐家用腌菜坛子咸菜玻璃加厚重石,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6732,致美斋香辣萝卜辣椒萝卜干泡菜腌渍酱菜饭菜红油萝卜丁,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6733,翠花酸菜泡菜大缸白菜酸菜鱼泡菜手工切丝腌渍袋,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6734,包邮王致和酸菜冬天炖菜白肉酸菜丝腌渍白菜丝酱菜泡菜渍菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6735,寿司大根条调味酸甜盐泽黄萝卜寿司紫菜包饭料理食材袋,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6736,星硝梅酒密封罐腌制泡菜坛子玻璃泡酒罐柠檬蜂蜜食品罐,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6737,大坪埔包心芥菜种子夏秋季播蔬菜籽腌渍泡菜酸菜咸菜盖菜青菜孑,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6738,寿司大根条调味酸甜盐泽黄萝卜条寿司紫菜包饭料理食材,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6739,包邮热卖山东腌渍山香椿香椿芽小菜咸菜手斤新鲜腌制香椿头,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6740,腌书籍腌萝卜干梅干菜酸白菜笋干咸猪肉等种家用做菜配料徐茂挥酱腌菜酿渍技巧天然方法腌渍做菜配料食谱菜谱华夏出版社,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6741,山家人咸菜卤菜腌渍蔬菜酱腌菜保鲜剂腌制蔬菜防腐剂食品级,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6742,豆八哥寿司萝卜条寿司醋组合海苔紫菜包饭腌渍大根条食材工具材料,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6743,古龙食品橄榄菜罐头果蔬素食罐头美味素食吃粥小菜咸菜腌渍菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6744,腌渍菜防腐剂保鲜剂咸菜腌渍蔬菜酱腌菜保鲜剂腌制蔬菜防腐剂,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6745,六必居酸菜克袋袋腌渍白菜丝酸菜白肉饺子馅切丝大白菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6746,辣椒咸菜超辣腌制自制农家咸辣泡米椒腌渍酱榨菜徐州手工下饭特辣,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6747,榨菜咸菜饭菜四川菜心块酱菜腌渍菜餐饮级佐餐小菜袋,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6748,味氏泡菜汁韩式辣白菜酱厨房家用火锅酱拉面汁泡菜腌渍料,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6749,小伙子寿司萝卜棒件包邮九省韩式紫菜包饭腌渍寿司大根条,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6750,台版分钟动手做腌渍料理蔬菜海鲜肉类美味菇水果醃渍料理家常菜谱简单易做省时美味食谱书籍,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6751,致美斋香辣萝卜辣椒萝卜干泡菜腌渍酱菜饭菜红油萝卜丁,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6752,一夜渍加厚玻璃腌菜罐创意小菜容器泡菜罐子渍物器重石浅渍,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6753,新进渍酱腌菜海鲜萝卜三通寿司料理咸菜饭菜腌渍小菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6754,味好美纯黑胡椒粉辛辣味去腥解腻肉类水产腌渍蔬菜烹饪调味料,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6755,腌菜泡菜坛子透明家用老式辣椒罐瓶玻璃罐罐子腌蛋腌渍酒瓶腌制,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6756,即食贡菜邳州苔干徐州响菜无叶苔干腌渍蔬菜凉拌菜饭菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6757,腌腌萝卜干梅干菜酸白菜笋干咸猪肉等种家用做菜配料徐茂挥酱腌菜书籍酿渍技巧天然方法腌渍做菜配料食谱菜谱,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6758,四川泡菜泡什锦正宗老坛泡萝卜泡椒农家自制腌渍菜泡姜下饭菜,1030110040000000000,蔬菜加工品,65.0,腌渍菜,450.0
6759,食材百科全书厨房食材分档加工图解品种类分类全书肉蔬菜香料坚果奶酪水果粮油调味品食材基础知识厨师参考图书籍,1030111000000000000,果类加工品,66.0,水果、坚果加工品,451.0
6760,食材百科全书食材营养结构肉蔬菜香料坚果奶酪水果粮油调味品食材基础知识厨师参考厨房食材分档加工图解品种类分类大全,1030111000000000000,果类加工品,66.0,水果、坚果加工品,451.0
6761,生活食材百科全书食材结构肉蔬菜香料坚果奶酪水果粮油调味品食材基础知识厨师参考厨房食材分档加工图解品种类分类,1030111000000000000,果类加工品,66.0,水果、坚果加工品,451.0
6762,正版果蔬贮藏加工技术问张欣科技轻工业手工业食品工业水果蔬菜坚果加工工业农业出版社,1030111000000000000,果类加工品,66.0,水果、坚果加工品,451.0
6763,旋转糖果盒干果收纳盒水果盘客厅零食瓜子盘坚果盘糖果盘瓜果盘,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6764,水果燕麦片饱腹早餐即食减肥粗粮减脂健身糖精脱脂瘦身代餐食品,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6765,杂粮先生烘焙坚果水果燕麦片即食早餐速食麦片懒人代餐饱腹食品,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6766,三间磨坊水果坚果燕麦片早餐即食冲饮酸奶果粒谷物脆懒人速食食品,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6767,桂格即食燕麦片桶装原味谷物营养早餐粗粮饮免煮代餐,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6768,水果燕麦片混合装低即食非无糖脱脂早餐麦片饮脂坚果麦片,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6769,三只松鼠水果坚果燕麦片箱芝士原味每日坚果酸奶代餐早餐,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6770,良品铺子麦片早餐即食冲饮每日坚果营养水果酸奶果粒麦片,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6771,三只松鼠水果奇亚籽坚果燕麦片箱每日坚果酸奶代餐早餐,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6772,南海椰林椰奶清补凉特产生榨椰子汁椰汁五谷杂粮,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6773,俏香阁开心果坚果零食干果果干水果干炒货干货每日坚果漂白,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6774,北海白色恋人水果坚果燕麦片早餐代餐饱腹食品即食干吃谷物,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6775,百亿补贴会场更划算福事坚果水果燕麦片瓶即食代餐,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6776,养中酸奶果粒烘焙麦片坚果果粒麦片坚果麦片袋装,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6777,桂格即食水果麦片麦果脆莓果冷冲代餐坚果食品早餐,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6778,买发固本堂酸奶水果坚果燕麦片早餐冲饮脱脂速食懒人食品,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6779,唐嫣推荐欧扎克元气早餐礼盒即食水果坚果燕麦片口味,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6780,包邮唐嫣欧扎克芝士树莓坚果麦片即食早代餐干吃水果燕麦,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6781,伊利斯谷酸奶水果坚果减糖燕麦片早餐即食速食冷冲泡麦片,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6782,王饱饱坚果水果烤燕麦即食水果谷物食品早餐速食代餐非膨化,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6783,亨利活力坚果薄脆燕麦片乌克兰营养早餐免煮即食水果麦片,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6784,福事蜂蜜烘焙坚果水果燕麦片干吃即食糖精懒人早餐代餐,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6785,桂格实真水果坚果干果车厘子树莓麦片燕麦片袋,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6786,中粮山萃含坚果水果即食燕麦片早餐代餐免煮牛奶冲泡,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6787,唐嫣推荐欧扎克仙桃酸奶麦片即食早代餐水果坚果燕麦片,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6788,包邮百草味水果麦片冲饮早餐营养即食谷物燕麦片代餐零食,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6789,众德坚果水果燕麦片混合装冲饮即食速食懒人食品糖精脱脂,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6790,袋固本堂酸奶水果坚果麦片燕麦片早餐即食冲饮脱脂速食懒,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6791,北海白色恋人酸奶坚果果粒燕麦片早餐代餐饱腹冲泡干吃谷物,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6792,王饱饱酸奶水果烘焙燕麦片袋大包装红豆坚果谷物早餐代餐饮,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6793,王饱饱口味酸奶水果燕麦片即食坚果谷物代餐早餐零食袋大包装,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6794,包邮福事酸奶果粒烘培麦片即食冲饮水果坚果泡奶代餐早餐,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6795,聚热巴同款五谷磨房吃个彩虹系列酸奶麦片水果冻干高钙高,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6796,热巴同款吃彩虹高纤酸奶水果粒燕麦片即食麦片干吃五谷磨房,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6797,卡尼尔水果萃取柔顺闪亮护发精油女修复干枯毛躁滋养,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6798,满减好想你水果坚果麦片袋即食混合水果麦片早餐代餐燕麦,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6799,好想你水果坚果麦片袋即食燕麦片早餐代餐饮,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6800,桂格即食水果麦片麦果脆谷物盒装干吃牛奶营养早餐饮代餐食品,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6801,德芙巧克力零食混合坚果麦片酸奶混合水果酸奶,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6802,德芙巧克力零食混合坚果麦片酸奶混合水果酸奶,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6803,德芙巧克力清新混合坚果酸奶口味水果酸奶口味休闲零食,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6804,良品铺子奇亚籽燕麦片即食谷物坚果水果酸奶果粒麦片早餐代餐,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6805,推荐三只松鼠甘草李梅桃肉橄榄休闲零食蜜饯水果干梅子,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6806,三只松鼠百香果干办公室休闲零食蜜饯果脯水果干,1030111010000000000,果类加工品,66.0,冷冻水果及坚果,452.0
6807,瓶油醋汁脂肪脱脂沙拉酱水果蔬菜大瓶低脂卡低健身芝麻酱料,1030111020000000000,果类加工品,66.0,水果酱,453.0
6808,新仙尼草莓果泥果酱奶茶果汁冰沙甜品蛋糕立高烘焙原料罐装,1030111020000000000,果类加工品,66.0,水果酱,453.0
6809,派乐斯澳洲低脂肪沙拉酱水果蔬菜低脂蛋黄酱料低卡三明治,1030111020000000000,果类加工品,66.0,水果酱,453.0
6810,老塘子玫瑰酱烘焙蜂蜜糖玫瑰花酱食用冰粉专用商用添加果酱,1030111020000000000,果类加工品,66.0,水果酱,453.0
6811,丹麦果酱颗粒果肉种低脂营养涂抹早餐面包配酸奶,1030111020000000000,果类加工品,66.0,水果酱,453.0
6812,富力高沙拉酱脂肪水果蔬菜焙煎芝麻千岛沙拉汁低脂减肥低卡酱料,1030111020000000000,果类加工品,66.0,水果酱,453.0
6813,田园主义低脂油醋汁水果蔬菜沙拉酱沙拉餐代餐黑醋健身酱料调味料,1030111020000000000,果类加工品,66.0,水果酱,453.0
6814,丘比沙拉汁焙煎芝麻蔬菜水果沙拉酱火锅蘸料大拌菜口味,1030111020000000000,果类加工品,66.0,水果酱,453.0
6815,七年五季油醋汁脂肪低脂酱料蔬菜沙拉酱健身脱脂沙拉汁瓶装,1030111020000000000,果类加工品,66.0,水果酱,453.0
6816,丘比沙拉酱香甜味蔬菜水果色拉酱家用蛋黄酱丘比特商用,1030111020000000000,果类加工品,66.0,水果酱,453.0
6817,老塘子桂花酱手工自制家用商用糖桂花蜜果酱烘焙馅料瓶装,1030111020000000000,果类加工品,66.0,水果酱,453.0
6818,万卓榴莲酱榴莲泥榴莲奶露蛋糕披萨烘焙桶装果泥果酱面包榴莲馅,1030111020000000000,果类加工品,66.0,水果酱,453.0
6819,百乐焙煎芝麻沙拉汁水果蔬菜沙拉酱拌面烤肉火锅调味蘸料,1030111020000000000,果类加工品,66.0,水果酱,453.0
6820,蓝莓玫瑰火腿下饭酱果酱果泥面包酱冰粉山药专用烘焙添加食用,1030111020000000000,果类加工品,66.0,水果酱,453.0
6821,百利纯正蛋黄酱商用蔬菜水果土豆沙拉酱汉堡三明治面包色拉酱,1030111020000000000,果类加工品,66.0,水果酱,453.0
6822,丘比沙拉汁焙煎芝麻口味大拌菜蔬菜水果培根烘焙芝麻丘比酱,1030111020000000000,果类加工品,66.0,水果酱,453.0
6823,热量低水果皇后丹麦草莓果酱颗粒果肉涂抹面包,1030111020000000000,果类加工品,66.0,水果酱,453.0
6824,沙拉酱月桂冠沙拉汁焙煎芝麻口味水果蔬菜沙拉酱沙拉汁,1030111020000000000,果类加工品,66.0,水果酱,453.0
6825,不辣方轻食沙拉酱水果蔬菜家用脂肪低脂低卡油醋千岛芝麻汁组合,1030111020000000000,果类加工品,66.0,水果酱,453.0
6826,好乐门蛋黄酱美乃滋面包三明治专用沙拉酱蔬菜水果低脂油醋汁,1030111020000000000,果类加工品,66.0,水果酱,453.0
6827,丘比香甜味沙拉酱袋蔬菜水果寿司章鱼丸子紫菜包饭餐饮商用,1030111020000000000,果类加工品,66.0,水果酱,453.0
